> chr1:25558676, 25558695
0.000000, -0.070000
> chr1:25558696, 25558715
0.000000, -0.250000
> chr1:28562914, 28562933
-4.100000, -4.720000
> chr1:28562934, 28562953
-3.000000, -3.490000
> chr1:28562974, 28562993
-2.500000, -2.620000
> chr1:28562994, 28563013
-1.000000, -1.200000
> chr1:29063500, 29063519
0.000000, -0.020000
> chr1:29063520, 29063539
0.000000, -0.210000
> chr1:29063560, 29063579
0.000000, -0.030000
> chr1:29063580, 29063599
0.000000, -0.100000
> chr1:29475139, 29475158
0.000000, -0.000000
> chr1:29475159, 29475178
0.000000, -0.020000
> chr1:29475199, 29475218
-2.500000, -2.750000
> chr1:29475219, 29475238
-3.000000, -3.110000
> chr1:32645913, 32645932
0.000000, -0.510000
> chr1:32645933, 32645952
0.000000, -0.030000
> chr1:32645973, 32645992
0.000000, -0.270000
> chr1:32645993, 32646012
0.000000, -0.420000
> chr1:32801701, 32801720
-2.300000, -2.450000
> chr1:32801721, 32801740
-1.100000, -1.220000
> chr1:32801761, 32801780
-0.300000, -0.670000
> chr1:32801781, 32801800
0.000000, -0.340000
> chr1:36106979, 36106998
-1.200000, -1.580000
> chr1:36106999, 36107018
-3.800000, -3.810000
> chr1:36107039, 36107058
-1.800000, -2.150000
> chr1:36107059, 36107078
-1.100000, -1.380000
> chr1:36614957, 36614976
-0.900000, -1.650000
> chr1:36614977, 36614996
-0.800000, -1.200000
> chr1:36615017, 36615036
0.000000, -0.900000
> chr1:36615037, 36615056
-0.300000, -0.870000
> chr1:36621867, 36621886
0.000000, -0.700000
> chr1:36621887, 36621906
-1.900000, -2.130000
> chr1:36621927, 36621946
-0.500000, -1.060000
> chr1:36621947, 36621966
-0.600000, -1.430000
> chr1:36863359, 36863378
0.000000, -0.010000
> chr1:36863379, 36863398
-1.300000, -1.560000
> chr1:36863419, 36863438
0.000000, -0.040000
> chr1:36863439, 36863458
0.000000, -0.400000
> chr1:40562786, 40562805
0.000000, -0.410000
> chr1:40562806, 40562825
0.000000, -0.030000
> chr1:40562846, 40562865
-0.800000, -1.080000
> chr1:40562866, 40562885
0.000000, -0.000000
> chr1:43148140, 43148159
-7.100000, -7.150000
> chr1:43148160, 43148179
-7.400000, -7.640000
> chr1:43148200, 43148219
0.000000, -0.110000
> chr1:43148220, 43148239
-2.300000, -2.360000
> chr1:43424416, 43424435
-0.500000, -1.030000
> chr1:43424436, 43424455
0.000000, -0.520000
> chr1:43424476, 43424495
-1.700000, -2.050000
> chr1:43424496, 43424515
-0.200000, -1.010000
> chr1:43637763, 43637782
-0.400000, -0.900000
> chr1:43637783, 43637802
-2.600000, -2.940000
> chr1:43637823, 43637842
-8.600000, -8.830000
> chr1:43637843, 43637862
-3.500000, -3.690000
> chr1:43637800, 43637819
0.000000, -0.110000
> chr1:43637820, 43637839
-5.300000, -5.710000
> chr1:43637860, 43637879
-3.900000, -4.410000
> chr1:43637880, 43637899
-2.200000, -2.610000
> chr1:43918516, 43918535
0.000000, -0.070000
> chr1:43918536, 43918555
0.000000, -0.260000
> chr1:43918576, 43918595
0.000000, -0.470000
> chr1:43918596, 43918615
0.000000, -0.690000
> chr1:43996582, 43996601
-1.700000, -2.240000
> chr1:43996602, 43996621
-2.400000, -2.680000
> chr1:43996642, 43996661
0.000000, -0.390000
> chr1:43996662, 43996681
-4.100000, -4.200000
> chr1:45241715, 45241734
0.000000, -0.380000
> chr1:45241735, 45241754
-1.500000, -2.170000
> chr1:45241775, 45241794
-3.000000, -3.220000
> chr1:45241795, 45241814
-0.600000, -1.080000
> chr1:46049757, 46049776
0.000000, -0.320000
> chr1:46049777, 46049796
-2.700000, -2.750000
> chr1:46049817, 46049836
0.000000, -0.020000
> chr1:46049837, 46049856
-4.100000, -4.760000
> chr1:46073179, 46073198
0.000000, -0.410000
> chr1:46073199, 46073218
-1.100000, -1.250000
> chr1:46073239, 46073258
0.000000, -0.320000
> chr1:46073259, 46073278
-1.900000, -2.080000
> chr1:46073397, 46073416
0.000000, -0.300000
> chr1:46073417, 46073436
-3.300000, -3.560000
> chr1:46073457, 46073476
0.000000, -0.100000
> chr1:46073477, 46073496
0.000000, -0.060000
> chr1:47133772, 47133791
-7.300000, -7.320000
> chr1:47133792, 47133811
-2.700000, -2.920000
> chr1:47133832, 47133851
-0.700000, -1.580000
> chr1:47133852, 47133871
0.000000, -0.840000
> chr1:47184641, 47184660
0.000000, -0.130000
> chr1:47184661, 47184680
-1.700000, -1.820000
> chr1:47184701, 47184720
0.000000, -0.020000
> chr1:47184721, 47184740
0.000000, -0.110000
> chr1:53704040, 53704059
0.000000, -0.390000
> chr1:53704060, 53704079
-1.400000, -1.740000
> chr1:53704100, 53704119
-0.400000, -0.870000
> chr1:53704120, 53704139
0.000000, -0.620000
> chr1:54518970, 54518989
0.000000, -0.400000
> chr1:54518990, 54519009
-2.900000, -3.520000
> chr1:54519030, 54519049
-3.100000, -3.610000
> chr1:54519050, 54519069
-1.400000, -1.550000
> chr1:54871707, 54871726
0.000000, -0.190000
> chr1:54871727, 54871746
0.000000, -0.080000
> chr1:54871767, 54871786
0.000000, -0.210000
> chr1:54871787, 54871806
0.000000, -0.520000
> chr1:55352581, 55352600
-0.600000, -0.970000
> chr1:55352601, 55352620
-2.500000, -3.080000
> chr1:55352641, 55352660
-5.100000, -5.350000
> chr1:55352661, 55352680
-1.000000, -1.720000
> chr1:55352725, 55352744
0.000000, -0.130000
> chr1:55352745, 55352764
0.000000, -0.760000
> chr1:55352785, 55352804
-0.900000, -1.100000
> chr1:55352805, 55352824
0.000000, -0.020000
> chr1:62902771, 62902790
-0.400000, -0.870000
> chr1:62902791, 62902810
-1.800000, -2.250000
> chr1:62902831, 62902850
-2.700000, -3.000000
> chr1:62902851, 62902870
0.000000, -0.790000
> chr1:67889911, 67889930
0.000000, -0.760000
> chr1:67889931, 67889950
-1.600000, -1.780000
> chr1:67889971, 67889990
0.000000, -0.050000
> chr1:67889991, 67890010
-2.800000, -2.930000
> chr1:68698071, 68698090
0.000000, -0.120000
> chr1:68698091, 68698110
0.000000, -0.180000
> chr1:68698131, 68698150
0.000000, -0.310000
> chr1:68698151, 68698170
0.000000, -0.290000
> chr1:86046465, 86046484
-1.200000, -1.400000
> chr1:86046485, 86046504
-1.900000, -2.330000
> chr1:86046525, 86046544
-0.900000, -1.050000
> chr1:86046545, 86046564
0.000000, -0.180000
> chr1:86173570, 86173589
-0.200000, -1.110000
> chr1:86173590, 86173609
0.000000, -0.060000
> chr1:86173630, 86173649
-0.300000, -1.000000
> chr1:86173650, 86173669
-1.900000, -2.530000
> chr1:87380415, 87380434
0.000000, -0.220000
> chr1:87380435, 87380454
0.000000, -0.090000
> chr1:87380475, 87380494
0.000000, -0.010000
> chr1:87380495, 87380514
0.000000, -0.210000
> chr1:87380579, 87380598
0.000000, -0.050000
> chr1:87380599, 87380618
0.000000, -0.080000
> chr1:87380639, 87380658
0.000000, -0.510000
> chr1:87380659, 87380678
0.000000, -0.440000
> chr1:87794200, 87794219
0.000000, -0.260000
> chr1:87794220, 87794239
0.000000, -0.050000
> chr1:87794260, 87794279
0.000000, -0.030000
> chr1:87794280, 87794299
0.000000, -0.020000
> chr1:109792777, 109792796
-3.600000, -3.880000
> chr1:109792797, 109792816
-3.300000, -3.330000
> chr1:109792837, 109792856
-8.400000, -8.510000
> chr1:109792857, 109792876
-0.400000, -1.050000
> chr1:110527440, 110527459
-3.400000, -3.410000
> chr1:110527460, 110527479
0.000000, -0.250000
> chr1:110527500, 110527519
-1.400000, -1.640000
> chr1:110527520, 110527539
-3.300000, -3.460000
> chr1:110527579, 110527598
0.000000, -0.660000
> chr1:110527599, 110527618
0.000000, -0.070000
> chr1:110527639, 110527658
-1.500000, -1.660000
> chr1:110527659, 110527678
0.000000, -0.470000
> chr1:113161599, 113161618
0.000000, -0.080000
> chr1:113161619, 113161638
-0.800000, -1.490000
> chr1:113161659, 113161678
0.000000, -0.160000
> chr1:113161679, 113161698
0.000000, -0.610000
> chr1:113498636, 113498655
-2.400000, -2.800000
> chr1:113498656, 113498675
0.000000, -0.110000
> chr1:113498696, 113498715
0.000000, -0.210000
> chr1:113498716, 113498735
-0.200000, -0.630000
> chr1:120612116, 120612135
-1.400000, -1.750000
> chr1:120612136, 120612155
0.000000, -0.120000
> chr1:120612176, 120612195
0.000000, -0.180000
> chr1:120612196, 120612215
-1.400000, -1.570000
> chr1:120839140, 120839159
0.000000, -0.450000
> chr1:120839160, 120839179
0.000000, -0.390000
> chr1:120839200, 120839219
-0.400000, -1.130000
> chr1:120839220, 120839239
0.000000, -0.330000
> chr1:120839299, 120839318
-1.700000, -1.760000
> chr1:120839319, 120839338
-1.900000, -2.870000
> chr1:120839359, 120839378
0.000000, -0.310000
> chr1:120839379, 120839398
0.000000, -0.870000
> chr1:145096423, 145096442
-0.600000, -1.480000
> chr1:145096443, 145096462
-1.300000, -1.600000
> chr1:145096483, 145096502
-0.100000, -0.780000
> chr1:145096503, 145096522
0.000000, -0.460000
> chr1:145209167, 145209186
0.000000, -0.100000
> chr1:145209187, 145209206
0.000000, -0.170000
> chr1:145209227, 145209246
0.000000, -0.140000
> chr1:145209247, 145209266
0.000000, -0.280000
> chr1:150208196, 150208215
-3.300000, -3.370000
> chr1:150208216, 150208235
-1.200000, -1.880000
> chr1:150208256, 150208275
0.000000, -0.020000
> chr1:150208276, 150208295
-5.700000, -5.720000
> chr1:150266268, 150266287
-5.100000, -5.270000
> chr1:150266288, 150266307
0.000000, -0.570000
> chr1:150266328, 150266347
-3.600000, -3.870000
> chr1:150266348, 150266367
0.000000, -0.520000
> chr1:150266750, 150266769
0.000000, -0.020000
> chr1:150266770, 150266789
0.000000, -0.060000
> chr1:150266810, 150266829
0.000000, -0.390000
> chr1:150266830, 150266849
-2.500000, -2.560000
> chr1:150297369, 150297388
-1.100000, -1.510000
> chr1:150297389, 150297408
-6.500000, -6.530000
> chr1:150297429, 150297448
0.000000, -0.530000
> chr1:150297449, 150297468
-4.500000, -4.590000
> chr1:150601915, 150601934
-6.300000, -6.490000
> chr1:150601935, 150601954
-4.000000, -4.730000
> chr1:150601975, 150601994
0.000000, -0.180000
> chr1:150601995, 150602014
-4.400000, -4.760000
> chr1:151138589, 151138608
0.000000, -0.000000
> chr1:151138609, 151138628
0.000000, -0.040000
> chr1:151138649, 151138668
-4.100000, -4.250000
> chr1:151138669, 151138688
-5.300000, -5.310000
> chr1:151138632, 151138651
-2.100000, -2.250000
> chr1:151138652, 151138671
-2.800000, -2.870000
> chr1:151138692, 151138711
0.000000, -0.240000
> chr1:151138712, 151138731
0.000000, -0.310000
> chr1:151149117, 151149136
-4.400000, -4.660000
> chr1:151149137, 151149156
-6.600000, -7.100000
> chr1:151149177, 151149196
-5.700000, -6.010000
> chr1:151149197, 151149216
-1.800000, -2.160000
> chr1:151171103, 151171122
-1.300000, -1.850000
> chr1:151171123, 151171142
0.000000, -0.040000
> chr1:151171163, 151171182
0.000000, -0.680000
> chr1:151171183, 151171202
0.000000, -0.390000
> chr1:151314964, 151314983
0.000000, -0.680000
> chr1:151314984, 151315003
0.000000, -0.240000
> chr1:151315024, 151315043
-4.500000, -4.650000
> chr1:151315044, 151315063
-0.900000, -1.110000
> chr1:151735839, 151735858
0.000000, -0.610000
> chr1:151735859, 151735878
-3.000000, -3.300000
> chr1:151735899, 151735918
-4.000000, -4.040000
> chr1:151735919, 151735938
0.000000, -0.050000
> chr1:151958567, 151958586
-0.600000, -1.150000
> chr1:151958587, 151958606
-2.700000, -2.970000
> chr1:151958627, 151958646
0.000000, -0.350000
> chr1:151958647, 151958666
-1.000000, -2.010000
> chr1:153606702, 153606721
-2.600000, -2.690000
> chr1:153606722, 153606741
-3.500000, -3.930000
> chr1:153606762, 153606781
-4.300000, -4.450000
> chr1:153606782, 153606801
-5.100000, -5.170000
> chr1:153617643, 153617662
-10.000000, -10.140000
> chr1:153617663, 153617682
-3.700000, -3.820000
> chr1:153617703, 153617722
-1.700000, -2.470000
> chr1:153617723, 153617742
-3.200000, -3.310000
> chr1:154130147, 154130166
-2.700000, -3.290000
> chr1:154130167, 154130186
0.000000, -0.340000
> chr1:154130207, 154130226
0.000000, -0.350000
> chr1:154130227, 154130246
-6.900000, -6.910000
> chr1:154148628, 154148647
-1.100000, -1.320000
> chr1:154148648, 154148667
0.000000, -0.210000
> chr1:154148688, 154148707
0.000000, -0.090000
> chr1:154148708, 154148727
0.000000, -0.160000
> chr1:154918453, 154918472
0.000000, -0.010000
> chr1:154918473, 154918492
-2.500000, -2.830000
> chr1:154918513, 154918532
-6.200000, -6.210000
> chr1:154918533, 154918552
0.000000, -0.560000
> chr1:154955824, 154955843
0.000000, -0.570000
> chr1:154955844, 154955863
0.000000, -0.070000
> chr1:154955884, 154955903
-6.500000, -6.710000
> chr1:154955904, 154955923
-0.300000, -1.010000
> chr1:154955863, 154955882
-0.300000, -1.020000
> chr1:154955883, 154955902
-6.700000, -7.020000
> chr1:154955923, 154955942
-3.000000, -3.270000
> chr1:154955943, 154955962
-1.800000, -1.970000
> chr1:154975267, 154975286
0.000000, -0.850000
> chr1:154975287, 154975306
-0.500000, -1.360000
> chr1:154975327, 154975346
-1.300000, -1.520000
> chr1:154975347, 154975366
0.000000, -0.530000
> chr1:155112624, 155112643
-1.300000, -1.960000
> chr1:155112644, 155112663
0.000000, -0.010000
> chr1:155112684, 155112703
-1.200000, -1.930000
> chr1:155112704, 155112723
-5.900000, -5.910000
> chr1:155112672, 155112691
-8.400000, -8.410000
> chr1:155112692, 155112711
-3.100000, -3.330000
> chr1:155112732, 155112751
0.000000, -1.040000
> chr1:155112752, 155112771
-1.600000, -2.350000
> chr1:155231922, 155231941
-3.000000, -3.410000
> chr1:155231942, 155231961
-6.400000, -6.410000
> chr1:155231982, 155232001
0.000000, -0.220000
> chr1:155232002, 155232021
-2.200000, -3.070000
> chr1:155278689, 155278708
0.000000, -0.480000
> chr1:155278709, 155278728
0.000000, -0.400000
> chr1:155278749, 155278768
0.000000, -0.020000
> chr1:155278769, 155278788
0.000000, -0.130000
> chr1:155296799, 155296818
-0.500000, -0.890000
> chr1:155296819, 155296838
0.000000, -0.610000
> chr1:155296859, 155296878
0.000000, -0.140000
> chr1:155296879, 155296898
0.000000, -0.870000
> chr1:155657944, 155657963
-2.200000, -2.480000
> chr1:155657964, 155657983
-2.100000, -2.380000
> chr1:155658004, 155658023
0.000000, -0.160000
> chr1:155658024, 155658043
0.000000, -0.000000
> chr1:155658916, 155658935
0.000000, -0.140000
> chr1:155658936, 155658955
-2.800000, -3.190000
> chr1:155658976, 155658995
-0.200000, -0.580000
> chr1:155658996, 155659015
0.000000, -0.810000
> chr1:156109606, 156109625
-7.600000, -7.990000
> chr1:156109626, 156109645
-0.900000, -1.180000
> chr1:156109666, 156109685
-1.500000, -1.990000
> chr1:156109686, 156109705
0.000000, -0.520000
> chr1:156252463, 156252482
-1.400000, -1.740000
> chr1:156252483, 156252502
-0.300000, -0.640000
> chr1:156252523, 156252542
0.000000, -0.040000
> chr1:156252543, 156252562
-2.200000, -2.350000
> chr1:156539169, 156539188
-0.200000, -0.920000
> chr1:156539189, 156539208
0.000000, -0.060000
> chr1:156539229, 156539248
-4.000000, -4.470000
> chr1:156539249, 156539268
-0.600000, -1.580000
> chr1:156708397, 156708416
-1.800000, -2.180000
> chr1:156708417, 156708436
-4.500000, -4.640000
> chr1:156708457, 156708476
-2.500000, -2.590000
> chr1:156708477, 156708496
0.000000, -0.600000
> chr1:164761766, 164761785
0.000000, -0.620000
> chr1:164761786, 164761805
-0.700000, -1.200000
> chr1:164761826, 164761845
-6.600000, -6.710000
> chr1:164761846, 164761865
0.000000, -0.390000
> chr1:165796925, 165796944
0.000000, -0.500000
> chr1:165796945, 165796964
-0.800000, -1.230000
> chr1:165796985, 165797004
0.000000, -0.280000
> chr1:165797005, 165797024
0.000000, -0.870000
> chr1:167691238, 167691257
-1.400000, -2.350000
> chr1:167691258, 167691277
-0.500000, -0.840000
> chr1:167691298, 167691317
0.000000, -0.390000
> chr1:167691318, 167691337
0.000000, -0.120000
> chr1:171750888, 171750907
0.000000, -0.390000
> chr1:171750908, 171750927
0.000000, -0.170000
> chr1:171750948, 171750967
0.000000, -0.460000
> chr1:171750968, 171750987
-3.200000, -3.250000
> chr1:180471430, 180471449
0.000000, -0.460000
> chr1:180471450, 180471469
-1.800000, -2.110000
> chr1:180471490, 180471509
0.000000, -0.070000
> chr1:180471510, 180471529
-2.500000, -3.490000
> chr1:180601195, 180601214
0.000000, -0.050000
> chr1:180601215, 180601234
0.000000, -0.020000
> chr1:180601255, 180601274
-2.400000, -2.500000
> chr1:180601275, 180601294
0.000000, -0.290000
> chr1:180991865, 180991884
0.000000, -0.100000
> chr1:180991885, 180991904
0.000000, -0.050000
> chr1:180991925, 180991944
0.000000, -0.280000
> chr1:180991945, 180991964
-0.100000, -1.080000
> chr1:182992848, 182992867
-0.800000, -1.150000
> chr1:182992868, 182992887
0.000000, -0.170000
> chr1:182992908, 182992927
-1.000000, -1.570000
> chr1:182992928, 182992947
0.000000, -0.210000
> chr1:183604745, 183604764
0.000000, -0.010000
> chr1:183604765, 183604784
0.000000, -0.090000
> chr1:183604805, 183604824
0.000000, -0.740000
> chr1:183604825, 183604844
0.000000, -0.060000
> chr1:192778203, 192778222
0.000000, -0.130000
> chr1:192778223, 192778242
0.000000, -0.190000
> chr1:192778263, 192778282
0.000000, -0.240000
> chr1:192778283, 192778302
0.000000, -0.360000
> chr1:193074395, 193074414
0.000000, -0.590000
> chr1:193074415, 193074434
-0.600000, -1.120000
> chr1:193074455, 193074474
-1.300000, -1.810000
> chr1:193074475, 193074494
-1.200000, -1.550000
> chr1:193091270, 193091289
0.000000, -0.350000
> chr1:193091290, 193091309
-0.100000, -0.600000
> chr1:193091330, 193091349
0.000000, -0.220000
> chr1:193091350, 193091369
0.000000, -0.060000
> chr1:201465360, 201465379
-0.900000, -1.900000
> chr1:201465380, 201465399
-4.700000, -4.830000
> chr1:201465420, 201465439
0.000000, -0.020000
> chr1:201465440, 201465459
-1.700000, -2.190000
> chr1:201926398, 201926417
-3.700000, -3.950000
> chr1:201926418, 201926437
0.000000, -0.620000
> chr1:201926458, 201926477
0.000000, -0.600000
> chr1:201926478, 201926497
-0.700000, -1.390000
> chr1:205719183, 205719202
0.000000, -0.700000
> chr1:205719203, 205719222
0.000000, -0.070000
> chr1:205719243, 205719262
0.000000, -0.180000
> chr1:205719263, 205719282
-0.900000, -1.280000
> chr1:215740902, 215740921
-2.500000, -2.900000
> chr1:215740922, 215740941
0.000000, -0.100000
> chr1:215740962, 215740981
-0.900000, -1.660000
> chr1:215740982, 215741001
-2.000000, -2.640000
> chr1:225840668, 225840687
0.000000, -0.050000
> chr1:225840688, 225840707
0.000000, -0.660000
> chr1:225840728, 225840747
-1.700000, -1.940000
> chr1:225840748, 225840767
-0.700000, -1.320000
> chr1:226111824, 226111843
-3.400000, -3.510000
> chr1:226111844, 226111863
-0.700000, -1.880000
> chr1:226111884, 226111903
-0.800000, -1.140000
> chr1:226111904, 226111923
-0.600000, -1.820000
> chr1:226334417, 226334436
0.000000, -0.020000
> chr1:226334437, 226334456
-3.800000, -4.000000
> chr1:226334477, 226334496
-2.700000, -2.990000
> chr1:226334497, 226334516
0.000000, -0.020000
> chr1:226595645, 226595664
-4.700000, -4.820000
> chr1:226595665, 226595684
0.000000, -0.620000
> chr1:226595705, 226595724
0.000000, -0.020000
> chr1:226595725, 226595744
0.000000, -0.560000
> chr1:228270420, 228270439
0.000000, -0.020000
> chr1:228270440, 228270459
0.000000, -0.060000
> chr1:228270480, 228270499
0.000000, -0.020000
> chr1:228270500, 228270519
-0.800000, -1.030000
> chr1:241682914, 241682933
0.000000, -0.030000
> chr1:241682934, 241682953
-3.900000, -4.100000
> chr1:241682974, 241682993
-2.600000, -2.890000
> chr1:241682994, 241683013
0.000000, -0.740000
> chr1:246887436, 246887455
0.000000, -0.200000
> chr1:246887456, 246887475
0.000000, -0.810000
> chr1:246887496, 246887515
-0.400000, -0.840000
> chr1:246887516, 246887535
0.000000, -0.110000
> chr1:246887544, 246887563
0.000000, -0.010000
> chr1:246887564, 246887583
0.000000, -0.130000
> chr1:246887604, 246887623
0.000000, -0.400000
> chr1:246887624, 246887643
0.000000, -0.110000
> chr2:3381448, 3381467
-2.500000, -2.630000
> chr2:3381468, 3381487
-1.500000, -2.120000
> chr2:3381508, 3381527
0.000000, -0.500000
> chr2:3381528, 3381547
-5.700000, -5.950000
> chr2:11484454, 11484473
0.000000, -0.230000
> chr2:11484474, 11484493
-2.500000, -2.690000
> chr2:11484514, 11484533
-2.600000, -3.240000
> chr2:11484534, 11484553
0.000000, -0.960000
> chr2:11484542, 11484561
-1.300000, -2.350000
